county,year,ces_score
Riverside ,2014,44.93212243218969
Los Angeles,2014,44.915075893953
Los Angeles,2014,44.9129737380266
Los Angeles,2014,44.9125548539245
Santa Clara,2014,44.9033539170311
Los Angeles,2014,44.8965098126596
Los Angeles,2014,44.8735257507002
Orange ,2014,44.8564383684604
Los Angeles,2014,44.8489412135816
Los Angeles,2014,44.743242124097
Los Angeles,2014,44.7402201970002
Los Angeles,2014,44.7321939724391
Los Angeles,2014,44.7145873472666
Santa Clara,2014,44.7083813517036
Los Angeles,2014,44.6895072522017
Sacramento ,2014,44.6585088081743
Sacramento ,2014,44.6522696914255
Los Angeles,2014,44.6501528961618
Los Angeles,2014,44.6475120705746
Los Angeles,2014,44.6255296819644
Los Angeles,2014,44.6190121532402
Santa Clara,2014,44.6137769901506
Los Angeles,2014,44.6087738139436
San Bernardino,2014,44.5890187967277
Los Angeles,2014,44.585638432637694
Los Angeles,2014,44.5792092438732
San Bernardino,2014,44.5702633363305
Los Angeles,2014,44.5610904938624
Los Angeles,2014,44.553336533259
Los Angeles,2014,44.5480087971482
San Bernardino,2014,44.5450056668598
Sacramento ,2014,44.544354632096
Los Angeles,2014,44.539583367181
San Bernardino,2014,44.535260176854095
Los Angeles,2014,44.533191721639696
Riverside ,2014,44.5171736787396
Los Angeles,2014,44.5166430846512
Los Angeles,2014,44.5119683864493
Riverside ,2014,44.4890755494826
Sacramento ,2014,44.4502876929626
Orange ,2014,44.4467922929095
Los Angeles,2014,44.4326464096
Los Angeles,2014,44.4297045831114
Los Angeles,2014,44.421626087801
Los Angeles,2014,44.4171963402322
San Bernardino,2014,44.4159632343298
Riverside ,2014,44.3643282254527
Orange ,2014,44.3531230725712
Los Angeles,2014,44.3463649018657
Sacramento ,2014,44.3421831159468
San Bernardino,2014,44.3131259967096
Orange ,2014,44.310858209657695
Los Angeles,2014,44.3037532680746
Los Angeles,2014,44.2982806377998
Los Angeles,2014,44.2977780499479
Los Angeles,2014,44.2974879844552
Los Angeles,2014,44.2919009229404
Los Angeles,2014,44.2879344058312
Orange ,2014,44.2826725719351
San Bernardino,2014,44.2606450432685
Los Angeles,2014,44.2562103445297
Los Angeles,2014,44.254564464747695
San Bernardino,2014,44.2437905675943
Los Angeles,2014,44.2331246135064
Los Angeles,2014,44.17689489365
Los Angeles,2014,44.1361768619211
Los Angeles,2014,44.124365272601295
San Bernardino,2014,44.1164008179807
Los Angeles,2014,44.1028590782013
San Bernardino,2014,44.0950410169539
Los Angeles,2014,44.0809536657969
Los Angeles,2014,44.0704146153621
San Bernardino,2014,44.0694031782551
Los Angeles,2014,44.0647147226036
Los Angeles,2014,44.0616288964373
Los Angeles,2014,44.0539680127909
Los Angeles,2014,44.0427992944736
San Diego,2014,44.04245190627449
Los Angeles,2014,44.0266778313325
Los Angeles,2014,44.0232238548087
Los Angeles,2014,44.0214495091725
Los Angeles,2014,44.0044573204205
Los Angeles,2014,44.0008458009422
Los Angeles,2014,43.9784833186943
Los Angeles,2014,43.9732678343009
Orange ,2014,43.9385692284738
Los Angeles,2014,43.9345627870444
Los Angeles,2014,43.8963523024609
Los Angeles,2014,43.8900728582433
Los Angeles,2014,43.8753063652988
Los Angeles,2014,43.8665264668334
Riverside ,2014,43.8606819570757
Los Angeles,2014,43.8400474961583
Los Angeles,2014,43.829786908092494
Riverside ,2014,43.7945301428844
Alameda ,2014,43.7900467765378
Los Angeles,2014,43.7469293800988
Los Angeles,2014,43.7466009272904
San Bernardino,2014,43.6726987556372
Los Angeles,2014,43.657168799834
Los Angeles,2014,43.5877977298535
Los Angeles,2014,43.5782147591692
Los Angeles,2014,43.5667504068677
Los Angeles,2014,43.5639968886192
Los Angeles,2014,43.5316406145591
Los Angeles,2014,43.526503681171
Los Angeles,2014,43.512282875194494
Los Angeles,2014,43.5103693676649
Los Angeles,2014,43.4976751724458
Los Angeles,2014,43.4962335126794
Los Angeles,2014,43.49291428861
Riverside ,2014,43.4847609084279
Los Angeles,2014,43.4830416051882
Los Angeles,2014,43.479868648508095
Los Angeles,2014,43.466184446055294
Los Angeles,2014,43.4331727403908
Alameda ,2014,43.3952481386322
Los Angeles,2014,43.3712996945786
Los Angeles,2014,43.367750952912495
Los Angeles,2014,43.36427810399
Riverside ,2014,43.3593559858693
Sacramento ,2014,43.351912474965
Los Angeles,2014,43.3342408546623
Orange ,2014,43.3181691299926
Los Angeles,2014,43.303791587358894
Orange ,2014,43.289288967839695
Los Angeles,2014,43.2778333588258
Los Angeles,2014,43.2505697221898
Los Angeles,2014,43.2379405221009
San Diego,2014,43.2111849788163
San Bernardino,2014,43.1910429388444
Sacramento ,2014,43.1760453283068
Orange ,2014,43.1529593957091
Riverside ,2014,43.1380485377333
Santa Clara,2014,43.1204422149224
San Bernardino,2014,43.117211242624
Los Angeles,2014,43.0910123217161
Los Angeles,2014,43.0873613818535
Los Angeles,2014,43.084215511726896
Los Angeles,2014,43.0826838994058
Orange ,2014,43.0699844380569
Los Angeles,2014,43.0434632249566
San Bernardino,2014,43.0072008179041
Los Angeles,2014,43.000336568695694
Los Angeles,2014,42.981095969226494
Los Angeles,2014,42.9587906333075
Los Angeles,2014,42.9462155307354
Los Angeles,2014,42.9144643828803
Los Angeles,2014,42.9007438214538
Los Angeles,2014,42.8790335078255
Orange ,2014,42.8728607342354
Los Angeles,2014,42.8037215503503
San Bernardino,2014,42.8002972430515
Los Angeles,2014,42.7852274059038
San Diego,2014,42.7583133999816
Los Angeles,2014,42.746111335944896
Los Angeles,2014,42.7314176491367
San Bernardino,2014,42.7238074110463
Los Angeles,2014,42.7196923084428
Los Angeles,2014,42.7116136871484
Los Angeles,2014,42.6921173906136
Los Angeles,2014,42.68663610524
San Bernardino,2014,42.6739128833143
Santa Clara,2014,42.6397047078859
Los Angeles,2014,42.6352894106784
Orange ,2014,42.6214327487691
Riverside ,2014,42.6084468502657
Los Angeles,2014,42.5931072940365
San Bernardino,2014,42.5920859923846
Santa Clara,2014,42.5911135221195
Los Angeles,2014,42.588410649427
San Bernardino,2014,42.5749321536006
Los Angeles,2014,42.566908272341294
Los Angeles,2014,42.5568828585525
Riverside ,2014,42.550316737811
Los Angeles,2014,42.5493068629052
Orange ,2014,42.5441247264686
Los Angeles,2014,42.536120574299
Los Angeles,2014,42.529762289313
Riverside ,2014,42.5245977654354
Los Angeles,2014,42.5232600676411
Los Angeles,2014,42.5064579635032
San Bernardino,2014,42.4925738496867
Los Angeles,2014,42.488912528745
Los Angeles,2014,42.4843936601157
Los Angeles,2014,42.4184062928005
Los Angeles,2014,42.4183919684231
Los Angeles,2014,42.3978249089297
Los Angeles,2014,42.3858201231918
Los Angeles,2014,42.381368542600896
Orange ,2014,42.3756864135823
Los Angeles,2014,42.3604645893731
Riverside ,2014,42.3474998057831
Los Angeles,2014,42.3387424332516
Los Angeles,2014,42.3375879539449
Orange ,2014,42.3368413603398
Los Angeles,2014,42.3265309456139
San Bernardino,2014,42.2938371101043
Los Angeles,2014,42.2916528504246
Los Angeles,2014,42.2600031574606
Los Angeles,2014,42.2571348804138
Los Angeles,2014,42.2533356826152
San Bernardino,2014,42.249924313870096
Los Angeles,2014,42.2491368636635
Los Angeles,2014,42.2393970177397
Los Angeles,2014,42.2246963514195
Los Angeles,2014,42.2239585388972
Los Angeles,2014,42.2046021601594
Los Angeles,2014,42.1928196101447
Orange ,2014,42.1903063559256
San Bernardino,2014,42.1813733365429
Los Angeles,2014,42.1810880458427
Los Angeles,2014,42.1626171958323
Los Angeles,2014,42.1518520167695
Los Angeles,2014,42.1409447151902
San Diego,2014,42.1321878213977
San Bernardino,2014,42.1040614087394
Los Angeles,2014,42.0987304726358
Los Angeles,2014,42.0818524253607
San Diego,2014,42.0756639667664
Los Angeles,2014,42.0491934748125
Los Angeles,2014,42.0353422428122
Los Angeles,2014,42.014720770842096
Los Angeles,2014,42.0080236771653
Los Angeles,2014,41.9910454474372
Los Angeles,2014,41.9902802711965
Los Angeles,2014,41.979498537840094
Orange ,2014,41.9617715853778
Los Angeles,2014,41.9567029982935
San Bernardino,2014,41.9362438062753
Los Angeles,2014,41.9264537683378
Los Angeles,2014,41.9226353957789
Los Angeles,2014,41.9108868614361
Los Angeles,2014,41.9068336169619
Los Angeles,2014,41.8990511335876
Sacramento ,2014,41.89403334324
Los Angeles,2014,41.8882251672593
Los Angeles,2014,41.8806291527592
San Bernardino,2014,41.8789207093377
Orange ,2014,41.8694100030587
Los Angeles,2014,41.86128190785929
San Bernardino,2014,41.8573419607694
Los Angeles,2014,41.8008965059626
Los Angeles,2014,41.7921057980726
Orange ,2014,41.779412031199
Los Angeles,2014,41.7694835620752
Los Angeles,2014,41.7639747869994
Riverside ,2014,41.7440866929159
San Diego,2014,41.7394969331067
Los Angeles,2014,41.7075529163918
Alameda ,2014,41.7019189132498
Los Angeles,2014,41.6786761432078
Los Angeles,2014,41.6635995029257
Los Angeles,2014,41.640000059666
Los Angeles,2014,41.6273357478447
Orange ,2014,41.6268273017382
Los Angeles,2014,41.6206891863383
Los Angeles,2014,41.6049487491162
Alameda ,2014,41.5691369993231
Los Angeles,2014,41.5513145258147
Los Angeles,2014,41.542292334978
San Bernardino,2014,41.5057410844773
Los Angeles,2014,41.4967775013835
Alameda ,2014,41.4759523763258
Los Angeles,2014,41.474620121039
Los Angeles,2014,41.467258398928
Los Angeles,2014,41.4667365985207
San Diego,2014,41.4659252995486
Sacramento ,2014,41.4556599996823
Los Angeles,2014,41.4535683382206
Los Angeles,2014,41.4358770518203
Los Angeles,2014,41.4081028525472
Orange ,2014,41.4030761173377
Los Angeles,2014,41.3989823186235
Riverside ,2014,41.3897264023256
Alameda ,2014,41.3885907324256
Los Angeles,2014,41.3694761925169
Sacramento ,2014,41.3683927807678
Los Angeles,2014,41.3562570724881
Los Angeles,2014,41.3458346454144
Los Angeles,2014,41.342684441439296
Los Angeles,2014,41.3420409657137
Los Angeles,2014,41.3245791339181
San Bernardino,2014,41.3067184116763
Los Angeles,2014,41.2972168266367
Los Angeles,2014,41.2932861267702
Los Angeles,2014,41.2872557654598
Los Angeles,2014,41.2830771165418
Los Angeles,2014,41.2593375287138
Los Angeles,2014,41.2529111493919
Los Angeles,2014,41.2508420264624
Orange ,2014,41.2202278587406
Los Angeles,2014,41.213646695513
San Bernardino,2014,41.2096277564738
Orange ,2014,41.2016256956381
Los Angeles,2014,41.1784793537268
Sacramento ,2014,41.1686293096244
Los Angeles,2014,41.1237374541635
Los Angeles,2014,41.0748115289886
Alameda ,2014,41.0458403056222
Los Angeles,2014,41.0300348606716
San Bernardino,2014,41.0274738711262
San Bernardino,2014,41.0200558719758
Alameda ,2014,41.0138294544112
Los Angeles,2014,41.011960935757294
Los Angeles,2014,41.0113726914042
Los Angeles,2014,40.994072459247
San Bernardino,2014,40.9824398301567
Orange ,2014,40.9777773146047
Los Angeles,2014,40.961328645896494
Los Angeles,2014,40.9604311612904
San Bernardino,2014,40.9472523813288
Los Angeles,2014,40.9434828023616
Los Angeles,2014,40.9315829612708
Orange ,2014,40.9304171434068
Los Angeles,2014,40.928491251653
Los Angeles,2014,40.9021275941057
Los Angeles,2014,40.9013376998101
Los Angeles,2014,40.895023206852
Los Angeles,2014,40.8678209244095
Santa Clara,2014,40.8625705928499
Los Angeles,2014,40.862431531743695
Los Angeles,2014,40.8566002377045
Alameda ,2014,40.8250620153573
Los Angeles,2014,40.8106459468256
Los Angeles,2014,40.7837783282012
Los Angeles,2014,40.7775319043822
Alameda ,2014,40.7707756864282
Los Angeles,2014,40.7605541029996
Sacramento ,2014,40.7507591516872
Los Angeles,2014,40.7189090056285
Los Angeles,2014,40.718188137950094
Riverside ,2014,40.7152215682097
Sacramento ,2014,40.6993759217743
Los Angeles,2014,40.6859535896018
San Bernardino,2014,40.680541444231
Riverside ,2014,40.6775303643541
Riverside ,2014,40.6733506571707
Los Angeles,2014,40.6670816696226
Los Angeles,2014,40.652812145644894
Los Angeles,2014,40.6523678757728
Los Angeles,2014,40.6448967239854
Los Angeles,2014,40.6399555570884
Santa Clara,2014,40.6370316581188
Los Angeles,2014,40.6358337395392
Los Angeles,2014,40.6297923672299
Alameda ,2014,40.6217967567735
Los Angeles,2014,40.6037282743667
Alameda ,2014,40.5969206171578
Los Angeles,2014,40.5802888685442
Los Angeles,2014,40.5628354524778
Sacramento ,2014,40.5608722694688
San Bernardino,2014,40.5418165892708
Orange ,2014,40.5378963460738
Los Angeles,2014,40.5241797909376
Riverside ,2014,40.5193793481351
Alameda ,2014,40.51925301141
Los Angeles,2014,40.5133113050194
Los Angeles,2014,40.4942643429122
San Bernardino,2014,40.4599144103206
Riverside ,2014,40.4504349984598
Sacramento ,2014,40.4127244938599
San Bernardino,2014,40.4120351095756
Los Angeles,2014,40.4065240037964
Los Angeles,2014,40.3932410980835
Los Angeles,2014,40.3733319646771
Los Angeles,2014,40.3698279725172
Los Angeles,2014,40.3689138958223
San Bernardino,2014,40.3644419688202
Los Angeles,2014,40.3363893575716
San Bernardino,2014,40.3142655519551
Los Angeles,2014,40.3082990015256
Los Angeles,2014,40.2971963869974
Los Angeles,2014,40.2789862860099
Alameda ,2014,40.2720264527635
Orange ,2014,40.232867523058
Los Angeles,2014,40.223447638623
San Bernardino,2014,40.2133763792675
San Bernardino,2014,40.1962745592647
Orange ,2014,40.1803029162608
San Bernardino,2014,40.1764457784344
Los Angeles,2014,40.1622291677241
Los Angeles,2014,40.146874732788
Los Angeles,2014,40.1415815918754
Los Angeles,2014,40.1133963824983
Los Angeles,2014,40.1017779895966
Los Angeles,2014,40.0640607322559
Los Angeles,2014,40.059052214328496
Los Angeles,2014,40.0449555025626
Los Angeles,2014,40.0448028225892
Riverside ,2014,40.0405727848097
Orange ,2014,40.0338732470439
Riverside ,2014,40.0333639316481
Los Angeles,2014,40.0180700824032
Riverside ,2014,40.0150064294155
Los Angeles,2014,39.9867613524559
Riverside ,2014,39.9358047420608
Los Angeles,2014,39.9267209072676
Los Angeles,2014,39.9216559107264
Riverside ,2014,39.9203136271156
Los Angeles,2014,39.9183075339664
San Diego,2014,39.9111369043412
San Diego,2014,39.9085922801135
Los Angeles,2014,39.907304144413
Los Angeles,2014,39.9017702229368
Los Angeles,2014,39.8870780479362
Los Angeles,2014,39.867463956389294
San Bernardino,2014,39.863650320827695
Santa Clara,2014,39.845745932542
Los Angeles,2014,39.8215343835653
Orange ,2014,39.8200041444695
Los Angeles,2014,39.8091884080395
Los Angeles,2014,39.8065527351966
Los Angeles,2014,39.7845598017282
Los Angeles,2014,39.780037783499694
Riverside ,2014,39.7086128220518
Los Angeles,2014,39.7023147070099
Los Angeles,2014,39.6989202957071
Los Angeles,2014,39.681224574671
Los Angeles,2014,39.6592214239027
Riverside ,2014,39.6581870451147
Los Angeles,2014,39.6563708728004
Riverside ,2014,39.647249545177694
Los Angeles,2014,39.6469105223142
Orange ,2014,39.627588814365
Orange ,2014,39.6254642080952
Sacramento ,2014,39.6188928086253
Alameda ,2014,39.6161449848523
Los Angeles,2014,39.5944053925493
San Bernardino,2014,39.587191424438494
Los Angeles,2014,39.584083677061294
Orange ,2014,39.573714767978
Riverside ,2014,39.5349676672723
Riverside ,2014,39.5308913299364
Alameda ,2014,39.5276283451112
Los Angeles,2014,39.5027055662298
Sacramento ,2014,39.4887178683932
Los Angeles,2014,39.4840299670712
Los Angeles,2014,39.465018091499694
Los Angeles,2014,39.4633570432477
Los Angeles,2014,39.4577739628264
Los Angeles,2014,39.4566477795194
San Bernardino,2014,39.4504027919176
Los Angeles,2014,39.4045008347799
Los Angeles,2014,39.3958358840888
Los Angeles,2014,39.3854791324586
Los Angeles,2014,39.3646156956756
Orange ,2014,39.36458825636689
Los Angeles,2014,39.3627859170926
San Bernardino,2014,39.3466873326404
Los Angeles,2014,39.33317991089449
Riverside ,2014,39.3254834997686
Los Angeles,2014,39.325140054867695
Los Angeles,2014,39.3187820470464
Los Angeles,2014,39.315665720160894
Orange ,2014,39.3156025266015
Riverside ,2014,39.310958845653
Orange ,2014,39.3086147879057
Los Angeles,2014,39.285274367688494
Santa Clara,2014,39.276483634601696
Orange ,2014,39.2751641540894
Sacramento ,2014,39.262082142415295
Riverside ,2014,39.2559922914742
San Bernardino,2014,39.2463468327408
Los Angeles,2014,39.2425084161324
Los Angeles,2014,39.2299970110555
San Bernardino,2014,39.1958493457279
Los Angeles,2014,39.190236470097695
San Bernardino,2014,39.1867081756299
Alameda ,2014,39.177242659801
San Bernardino,2014,39.1277972901191
Los Angeles,2014,39.120883755981694
Los Angeles,2014,39.116928426249
Los Angeles,2014,39.1114183157431
Los Angeles,2014,39.109360758142095
Riverside ,2014,39.1060596883628
Orange ,2014,39.1054677526794
Los Angeles,2014,39.090497190900095
Los Angeles,2014,39.0818601204616
Orange ,2014,39.063623424258
Santa Clara,2014,39.0485007242365
Los Angeles,2014,39.0471154674935
Los Angeles,2014,39.0421897210344
Orange ,2014,39.0303693128367
Alameda ,2014,39.0277683989711
Sacramento ,2014,39.007309005378495
Los Angeles,2014,39.000931936182496
Alameda ,2014,38.9894183745423
Los Angeles,2014,38.9888358750582
Los Angeles,2014,38.9858888328333
Los Angeles,2014,38.9636004795534
Alameda ,2014,38.9468952570885
Los Angeles,2014,38.9148720468501
Orange ,2014,38.9087382275035
Los Angeles,2014,38.9085817932079
Los Angeles,2014,38.9082035641329
Los Angeles,2014,38.896192025654095
San Bernardino,2014,38.8945888796348
Alameda ,2014,38.8885110097694
San Diego,2014,38.8835015973558
Los Angeles,2014,38.8733689964052
Riverside ,2014,38.8649088452559
Los Angeles,2014,38.8635485585358
Los Angeles,2014,38.8544886355001
Sacramento ,2014,38.8365498283937
Los Angeles,2014,38.8263677661365
Sacramento ,2014,38.8246181385552
Los Angeles,2014,38.8140115985076
Los Angeles,2014,38.813028948737696
Los Angeles,2014,38.8122878354353
Los Angeles,2014,38.8091383495689
San Bernardino,2014,38.7683567967223
Riverside ,2014,38.7683080409259
Alameda ,2014,38.7601232025464
Riverside ,2014,38.7528885100724
San Bernardino,2014,38.7450613905776
Los Angeles,2014,38.7132818459357
Los Angeles,2014,38.7080531332254
Riverside ,2014,38.700315248176494
San Diego,2014,38.6998142351243
Orange ,2014,38.6963936947462
Los Angeles,2014,38.6858942284748
Riverside ,2014,38.671353511403
Orange ,2014,38.6663713871174
Sacramento ,2014,38.6618703452199
Alameda ,2014,38.659740208253695
Los Angeles,2014,38.657418764629
Los Angeles,2014,38.6426677047208
Los Angeles,2014,38.639808347339
Los Angeles,2014,38.6378345816766
Los Angeles,2014,38.6161939623805
Los Angeles,2014,38.6145363156958
Los Angeles,2014,38.5744105472086
Riverside ,2014,38.5709696730178
Riverside ,2014,38.5424711919007
Los Angeles,2014,38.5325100047398
