linguistic_isolation_pctl,traffic_pctl,solid_waste_pctl,cardiovascular_disease_pctl
37.6640952767628,72.975,95.2577319587629,1.64506480558325
,79.975,0.0,14.0079760717846
10.4479631885235,49.225,0.0,22.3953140578265
0.0,52.3,0.0,7.41525423728813
14.2779807822439,10.0625,0.0,7.82652043868395
0.0,21.0625,0.0,20.8624127617149
35.9994586547571,50.0625,0.0,46.4232303090728
32.6431181485993,25.275,0.0,27.2432701894317
0.0,80.1375,0.0,1.73230309072782
14.2779807822439,67.0375,0.0,3.25274177467597
6.26607118689945,3.4375,0.0,34.7208374875374
19.8673704154825,73.6375,2.52004581901489,27.8165503489531
48.1932602517255,92.0875,59.1752577319588,23.9406779661017
14.2779807822439,82.2875,24.8339060710195,60.2816550348953
,7.3,0.0,33.9232303090728
25.5514954662336,91.2625,75.6701030927835,27.6296111665005
28.0416835837055,3.825,0.0,18.6191425722832
0.0,34.0875,52.8980526918671,52.1560319042871
35.3363107321694,54.0125,91.4776632302406,25.3489531405783
58.952496954933,39.3125,59.1752577319588,9.92023928215354
15.6448775206388,,0.0,43.4571286141575
28.7995669238057,56.8375,0.0,49.0029910269192
56.8547841385844,6.325,2.52004581901489,87.1759720837488
61.0908106645013,73.3625,0.0,41.1640079760718
17.2553796183516,78.35,0.0,51.4581256231306
8.48558668290702,56.3625,0.0,18.1331006979063
54.2292597103803,53.5625,0.0,1.69491525423729
44.3632426580051,22.25,0.0,5.86989032901296
14.8599269183922,24.1625,38.991981672394,10.2193419740778
44.3632426580051,59.4125,0.0,5.43369890329013
18.1079983759643,30.2625,0.0,33.4995014955135
21.4237379889024,69.7125,70.4238258877434,1.25872382851446
0.0,23.5875,0.0,37.6744765702891
58.5735552848829,74.0625,0.0,52.8165503489531
44.7557179591284,42.4875,52.8980526918671,46.3235294117647
18.9064826092841,70.4875,72.6002290950745,39.1201395812562
62.6607118689945,59.05,0.0,48.2178464606181
39.2069292191095,51.275,0.0,86.6276171485543
25.5514954662336,44.8375,2.52004581901489,6.81704885343968
12.2750033834078,73.7875,0.0,8.83599202392822
49.5736906211937,75.025,0.0,5.74526420737787
1.81350656381107,60.625,22.0847651775487,31.0319042871386
7.37582893490324,49.8625,0.0,13.160518444666
,7.2625,0.0,33.5992023928215
13.3035593449723,51.2375,0.0,4.39930209371884
0.0,65.825,0.0,18.1331006979063
56.8547841385844,84.6625,64.7422680412371,26.1465603190429
22.1680876979294,85.225,12.8751431844215,45.5383848454636
44.7557179591284,41.4125,81.3745704467354,23.1306081754736
33.9423467316281,34.125,0.0,44.765702891326
52.5104885640817,51.7375,0.0,47.1834496510469
9.46000812017864,73.8375,0.0,10.8175473579262
2.81499526322912,19.9125,22.0847651775487,9.17248255234297
12.2750033834078,46.65,0.0,33.5493519441675
36.9738800920287,80.875,35.7159221076747,66.438185443669
30.694275274056,84.525,0.0,3.32751744765703
61.0908106645013,86.925,22.0847651775487,22.2333000997009
7.37582893490324,87.175,70.6071019473081,63.3100697906281
26.4041142238463,53.7375,0.0,20.1769690927218
61.5374204899175,39.9,0.0,29.0503489531406
39.2069292191095,6.625,0.0,41.1640079760718
29.5303830017594,84.1125,0.0,5.35892323030907
0.0,39.925,0.0,32.4152542372881
12.2750033834078,98.625,0.0,18.1331006979063
52.5104885640817,54.5125,0.0,4.58624127617149
0.0,33.25,0.0,26.8943170488534
23.765056164569,29.9375,0.0,46.4730807577268
10.4479631885235,41.5625,0.0,54.9975074775673
23.765056164569,67.7375,72.3940435280641,45.8748753738784
0.0,30.775,0.0,5.35892323030907
47.0835025037217,53.8,67.3539518900344,9.92023928215354
50.5210447963188,81.925,0.0,37.5872382851446
44.7557179591284,12.7125,0.0,71.8344965104686
26.4041142238463,82.75,0.0,32.0289132602193
2.81499526322912,38.5625,0.0,23.8160518444666
7.37582893490324,16.125,0.0,21.8718843469591
28.0416835837055,36.9625,0.0,30.4461615154536
8.48558668290702,13.9125,0.0,63.3100697906281
,75.05,0.0,9.57128614157527
42.1166598998511,36.7375,0.0,8.10069790628116
14.2779807822439,81.1625,79.9541809851088,6.33100697906281
64.8125592096359,31.725,0.0,17.3354935194417
10.4479631885235,97.6375,24.8339060710195,8.25024925224327
